photo_id,filename,x1,y1,x2,y2,conf,blur_score,task,Score A,Score B,Score C,Load Factor,Activity score,Coupling Factor,RScore A,RScoreB,RScoreC,Frebascore
3556,5_VID_20240313_171008023__f000142__t002.jpg,589.8577881,842.9216309,830.0515747,1215.196655,0.855475068,2827.627418,RSS,4,4,4,2.0,1.0,1.0,6,5,8,9
3558,5_VID_20240313_171008023__f000173__t002.jpg,607.93927,799.6335449,849.6618042,1209.735718,0.847424626,2762.270168,RSS,5,4,5,2.0,1.0,1.0,7,5,9,10
3559,5_VID_20240313_171008023__f000190__t004.jpg,663.2510376,525.4128418,782.4888916,803.8792725,0.732518494,2888.634092,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3560,5_VID_20240313_171008023__f000201__t001.jpg,286.4121094,444.0551758,381.5854187,710.3814697,0.811534703,2863.300694,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3562,5_VID_20240313_171008023__f000262__t002.jpg,639.2461548,690.2672119,848.3981323,1193.54541,0.852161527,2677.405759,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3563,5_VID_20240313_171008023__f000269__t001.jpg,334.269043,558.1461792,465.3114014,721.1817627,0.864769399,2753.55272,RSS,8,4,9,2.0,1.0,1.0,10,5,11,12
3564,5_VID_20240313_171008023__f000290__t001.jpg,330.7259827,550.1247559,471.2797852,721.7041016,0.863166988,2859.227709,RSS,7,4,8,2.0,1.0,1.0,9,5,10,11
3565,5_VID_20240313_171008023__f000313__t004.jpg,671.2967529,515.9266968,769.1507568,801.836731,0.808482111,2934.20651,RSS,3,2,3,2.0,1.0,1.0,5,3,4,5
3566,5_VID_20240313_171008023__f000319__t002.jpg,542.375,671.4115601,749.2336426,1224.168457,0.807233036,2859.811806,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3567,5_VID_20240313_171008023__f000351__t002.jpg,516.043335,664.8418579,695.5610962,1224.061768,0.756157875,2832.067367,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3568,5_VID_20240313_171008023__f000367__t004.jpg,649.1798706,516.0895386,748.9259644,807.8734131,0.742750227,2891.63118,RSS,4,2,4,2.0,1.0,1.0,6,3,6,7
3569,5_VID_20240313_171008023__f000446__t001.jpg,332.2451477,461.4918518,433.5787964,715.4945068,0.824688196,2839.394198,RSS,6,1,6,2.0,1.0,1.0,8,2,8,9
3570,5_VID_20240313_171008023__f000496__t002.jpg,456.0275269,661.7893677,689.4664307,1219.193115,0.889388561,2816.879772,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3572,5_VID_20240313_171008023__f000623__t001.jpg,329.0411072,442.4638062,408.4229431,715.7703247,0.784100354,2753.311238,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3573,5_VID_20240313_171008023__f000673__t002.jpg,500.7102051,636.8570557,712.4169312,1234.255127,0.875865698,2938.646728,RSS,4,2,4,2.0,1.0,1.0,6,3,6,7
3574,5_VID_20240313_171008023__f000721__t004.jpg,657.2816162,488.4100952,763.6179199,780.3123169,0.838804364,2941.569591,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3576,5_VID_20240313_171008023__f000800__t001.jpg,335.1288452,439.78479,420.1285095,690.6723633,0.786189735,2818.937348,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3577,5_VID_20240313_171008023__f000805__t006.jpg,769.6176758,531.4811401,841.208252,774.5761719,0.821964204,2820.527731,RSS,4,2,4,2.0,1.0,1.0,6,3,6,7
3578,5_VID_20240313_171008023__f000846__t006.jpg,760.4608154,539.5636597,850.2584229,777.3602905,0.832535863,2897.416161,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3579,5_VID_20240313_171008023__f000850__t002.jpg,417.8110352,648.4552002,707.3623047,1215.070801,0.87147069,2878.141705,RSS,3,1,2,2.0,1.0,1.0,5,2,4,5
3580,5_VID_20240313_171008023__f000898__t004.jpg,650.8057251,486.3461609,747.7333984,778.8578491,0.876384974,2876.456333,RSS,3,1,2,2.0,1.0,1.0,5,2,4,5
3581,5_VID_20240313_171008023__f000935__t006.jpg,782.2730713,530.6060791,883.9599609,764.555603,0.824606061,2714.556091,RSS,2,1,1,2.0,1.0,1.0,4,2,4,5
3582,5_VID_20240313_171008023__f000977__t001.jpg,126.0534744,506.3760681,235.2368774,678.9907837,0.848011434,2859.469077,RSS,5,4,5,2.0,1.0,1.0,7,5,9,10
3593,5_VID_20240313_171155028__f000010__t001.jpg,0.0,523.4702759,163.1376648,942.3960571,0.776511431,2032.544974,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3594,5_VID_20240313_171155028__f000034__t002.jpg,705.7026978,362.2406311,784.9133911,582.3421021,0.822190583,2125.145508,RSS,3,1,2,2.0,1.0,1.0,5,2,4,5
3595,5_VID_20240313_171155028__f000051__t002.jpg,712.8598633,360.6953735,785.8134766,583.4078979,0.795539916,2066.059859,RSS,3,1,2,2.0,1.0,1.0,5,2,4,5
3596,5_VID_20240313_171155028__f000060__t003.jpg,384.6817932,371.2869873,521.4307251,521.0501099,0.821607351,2154.669288,RSS,7,7,9,2.0,1.0,1.0,9,8,11,12
3597,5_VID_20240313_171155028__f000068__t003.jpg,377.8959351,370.5532227,519.138916,524.2199097,0.83616519,2109.776215,RSS,8,7,10,2.0,1.0,1.0,10,8,12,13
3599,5_VID_20240313_171155028__f000153__t002.jpg,446.7187195,229.9655457,564.7791138,406.6648865,0.823110998,2136.76616,RSS,6,4,7,2.0,1.0,1.0,8,5,10,11
3601,5_VID_20240313_171155028__f000237__t005.jpg,1110.802612,191.3487854,1233.287964,496.3920288,0.75103575,1961.4644,RSS,6,2,6,2.0,1.0,1.0,8,3,8,9
3602,5_VID_20240313_171155028__f000276__t009.jpg,15.79691124,309.8313293,177.8551025,1005.953186,0.90221107,2056.273969,RSS,3,2,3,2.0,1.0,1.0,5,3,4,5
3605,5_VID_20240313_171155028__f000327__t005.jpg,1387.320923,270.16745,1487.424316,532.3171997,0.753937423,2031.410768,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3607,5_VID_20240313_171155028__f000388__t005.jpg,1295.371704,220.982254,1411.922852,514.7485962,0.830363274,1979.337442,RSS,3,1,2,2.0,1.0,1.0,5,2,4,5
3609,5_VID_20240313_171155028__f000406__t007.jpg,636.2038574,269.6351013,712.7950439,441.4432678,0.731723487,1986.410912,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3611,5_VID_20240313_171155028__f000417__t005.jpg,1256.263672,221.9818726,1377.352173,507.7973328,0.813253343,1934.68269,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3612,5_VID_20240313_171155028__f000437__t007.jpg,619.144043,266.0820618,703.5233765,448.6428223,0.739102781,1961.993616,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3614,5_VID_20240313_171155028__f000491__t002.jpg,876.4789429,305.7574463,966.6600952,512.7905273,0.749230325,1876.019271,RSS,4,2,4,2.0,1.0,1.0,6,3,6,7
3615,5_VID_20240313_171155028__f000496__t007.jpg,586.6525269,247.8442993,676.6477661,448.8370361,0.810609281,1951.841813,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3616,5_VID_20240313_171155028__f000507__t005.jpg,1232.693359,212.1431274,1330.477051,512.4906006,0.870157123,1870.07992,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
3618,5_VID_20240313_171155028__f000568__t005.jpg,1240.808472,211.5752106,1337.937134,505.4787903,0.855181515,1846.314704,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
3619,5_VID_20240313_171155028__f000583__t008.jpg,164.5562897,423.6645508,288.3534546,825.0724487,0.731318116,1894.651585,RSS,4,7,7,2.0,1.0,1.0,6,8,9,10
3620,5_VID_20240313_171155028__f000586__t007.jpg,606.2202148,247.1920471,714.6362915,444.9875183,0.844777226,1859.133268,RSS,4,2,4,2.0,1.0,1.0,6,3,6,7
3622,5_VID_20240313_171155028__f000597__t005.jpg,1222.667114,218.2396851,1325.547974,526.0341187,0.807193935,1911.529223,RSS,4,2,4,2.0,1.0,1.0,6,3,6,7
3623,5_VID_20240313_171155028__f000617__t007.jpg,596.213501,247.4946442,703.5681152,445.8024902,0.812909663,1770.357223,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3626,5_VID_20240313_171155028__f000671__t002.jpg,836.0217896,307.6396179,923.7349854,522.7600708,0.798616886,1841.500684,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
3627,5_VID_20240313_171155028__f000687__t005.jpg,1168.581543,225.3469849,1261.161011,526.1929321,0.823076665,1807.715759,RSS,3,2,3,2.0,1.0,1.0,5,3,4,5
3628,5_VID_20240313_171155028__f000748__t005.jpg,1224.321289,222.7566223,1320.972046,516.713562,0.820375502,1822.896236,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
3630,5_VID_20240313_171155028__f000797__t007.jpg,524.4867554,239.9683075,641.0632935,452.1285706,0.801606715,1880.599723,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3632,5_VID_20240313_171155028__f000884__t005.jpg,1492.607788,260.2819214,1646.934814,479.0649414,0.598717928,1753.137666,RSS,4,4,4,2.0,1.0,1.0,6,5,8,9
3633,5_VID_20240313_171155028__f000943__t008.jpg,120.6823044,517.6392212,255.3947296,838.3429565,0.850282967,1936.036379,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
3634,5_VID_20240313_171155028__f000977__t007.jpg,650.3005981,243.1725311,731.8930664,457.1636658,0.869008601,1813.751787,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3635,5_VID_20240313_171155028__f001011__t012.jpg,1492.384521,234.9451447,1653.98645,482.4588928,0.796721935,1842.493552,RSS,4,4,4,2.0,1.0,1.0,6,5,8,9
3636,5_VID_20240313_171155028__f001025__t012.jpg,1504.404907,221.7932129,1662.302368,481.6399536,0.813420296,1851.897214,RSS,4,4,4,2.0,1.0,1.0,6,5,8,9
3638,5_VID_20240313_171155028__f001115__t012.jpg,1611.025024,283.4486389,1772.966675,501.7013855,0.863214254,1886.123963,RSS,5,4,5,2.0,1.0,1.0,7,5,9,10
3639,5_VID_20240313_171155028__f001123__t008.jpg,80.05612183,500.6975403,217.6862335,840.2006226,0.826392949,1883.333868,RSS,3,4,3,2.0,1.0,1.0,5,5,6,7
3642,5_VID_20240313_171155028__f001191__t012.jpg,1606.716309,257.4975891,1787.387817,490.9975891,0.828526855,2008.448561,RSS,5,4,5,2.0,1.0,1.0,7,5,9,10
3643,5_VID_20240313_171155028__f001205__t012.jpg,1606.103027,249.1937408,1775.791748,501.0548706,0.816137195,2004.941736,RSS,4,5,5,2.0,1.0,1.0,6,6,8,9
3644,5_VID_20240313_171155028__f001295__t012.jpg,1569.495605,328.6725769,1748.589966,518.0068359,0.756749928,2010.589858,RSS,8,5,10,2.0,1.0,1.0,10,6,11,12
3645,5_VID_20240313_171155028__f001303__t008.jpg,67.10939789,579.9813843,234.2641144,845.0667114,0.827620387,1938.781759,RSS,8,5,10,2.0,1.0,1.0,10,6,11,12
3646,5_VID_20240313_171155028__f001371__t012.jpg,1548.052979,305.8655396,1722.640381,512.4060059,0.874795914,2027.383138,RSS,5,4,5,2.0,1.0,1.0,7,5,9,10
3647,5_VID_20240313_171155028__f001385__t012.jpg,1551.213623,302.4270325,1697.940918,505.2957153,0.812055826,2057.846436,RSS,5,4,5,2.0,1.0,1.0,7,5,9,10
3648,5_VID_20240313_171155028__f001395__t012.jpg,1553.730469,308.4126587,1684.324585,501.7119446,0.403331578,2051.189017,RSS,5,5,6,2.0,1.0,1.0,7,6,9,10
3649,5_VID_20240313_171155028__f001483__t008.jpg,79.61790466,548.5925903,233.9905396,837.151001,0.825492918,2091.138667,RSS,5,4,5,2.0,1.0,1.0,7,5,9,10
3651,5_VID_20240313_171155028__f001551__t015.jpg,743.081604,306.2263489,852.8876953,525.5576172,0.83612591,2092.669334,RSS,3,1,2,2.0,1.0,1.0,5,2,4,5
3652,5_VID_20240313_171155028__f001556__t014.jpg,822.3480225,382.4578247,911.0001831,516.2935791,0.531249642,2142.651972,RSS,4,5,5,2.0,1.0,1.0,6,6,8,9
3653,5_VID_20240313_171155028__f001630__t015.jpg,753.4905396,287.7025452,857.4522705,528.1304932,0.750318766,2093.467108,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
3655,5_VID_20240313_171155028__f001641__t015.jpg,766.067627,285.2598267,886.6278687,522.2269897,0.816901028,2172.117413,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3656,5_VID_20240313_171155028__f001663__t008.jpg,0.0,536.4845581,172.6416931,834.7626343,0.798379421,2101.979422,RSS,3,2,3,2.0,1.0,1.0,5,3,4,5
3657,5_VID_20240313_171155028__f001731__t015.jpg,834.5744629,269.2554016,951.7727051,525.7817383,0.843587577,2199.045202,RSS,3,1,2,2.0,1.0,1.0,5,2,4,5
3658,5_VID_20240313_171155028__f001793__t017.jpg,839.892334,304.9420166,907.1884766,516.5473633,0.755853355,2177.109555,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3659,5_VID_20240313_171155028__f001810__t015.jpg,923.6131592,249.7648468,1029.597534,520.3791504,0.851067424,2274.242461,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3660,5_VID_20240313_171155028__f001821__t015.jpg,938.3676758,245.8570404,1053.478271,522.3088989,0.879397333,2166.408558,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3661,5_VID_20240313_171155028__f001835__t019.jpg,1581.953613,278.7881165,1688.814209,509.5970764,0.823383808,2266.82736,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
3662,5_VID_20240313_171155028__f001841__t017.jpg,845.1241455,301.7924805,905.5692749,520.1795044,0.766548395,2295.708707,RSS,5,2,4,2.0,1.0,1.0,7,3,7,8
3663,5_VID_20240313_171155028__f001841__t019.jpg,1584.871216,277.6712646,1691.213623,506.9129028,0.822600603,2295.708707,RSS,6,4,7,2.0,1.0,1.0,8,5,10,11
3664,5_VID_20240313_171155028__f001843__t008.jpg,7.90025568,549.0216675,189.782196,826.8323975,0.84913069,2276.939252,RSS,6,4,7,2.0,1.0,1.0,8,5,10,11
3665,5_VID_20240313_171155028__f001925__t019.jpg,1682.16394,238.8446198,1845.4823,469.8274231,0.833471835,2266.495313,RSS,3,4,3,2.0,1.0,1.0,5,5,6,7
3666,5_VID_20240313_171155028__f001931__t017.jpg,889.6428223,307.8830261,984.3896484,528.0133667,0.792813003,2251.493074,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3667,5_VID_20240313_171155028__f001973__t017.jpg,962.0887451,305.9060669,1056.100464,511.4550476,0.770596445,2331.963634,RSS,5,1,4,2.0,1.0,1.0,7,2,7,8
3668,5_VID_20240313_171155028__f001990__t015.jpg,1206.042969,346.5979004,1422.323975,533.9360352,0.653614163,2223.478062,RSS,7,5,9,2.0,1.0,1.0,9,6,10,11
3670,5_VID_20240313_171155028__f002016__t019.jpg,1556.617065,302.5229492,1726.780029,506.375061,0.589634359,2399.198623,RSS,6,4,7,2.0,1.0,1.0,8,5,10,11
3671,5_VID_20240313_171155028__f002021__t019.jpg,1555.594116,311.8019104,1719.734863,508.14151,0.830641091,2248.25822,RSS,6,4,7,2.0,1.0,1.0,8,5,10,11
3672,5_VID_20240313_171155028__f002021__t017.jpg,882.866333,304.5211792,988.6809692,521.4674072,0.536075711,2248.25822,RSS,3,1,2,2.0,1.0,1.0,5,2,4,5
3673,5_VID_20240313_171155028__f002105__t019.jpg,1475.61499,314.3321228,1643.0177,504.835907,0.840075612,2439.849497,RSS,5,5,6,2.0,1.0,1.0,7,6,9,10
3674,5_VID_20240313_171155028__f002111__t017.jpg,752.3580933,266.5502625,853.1365967,542.4976807,0.847008407,2462.282976,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3675,5_VID_20240313_171155028__f002153__t017.jpg,810.0430298,253.2154541,897.0615234,523.1123047,0.831206977,2354.360653,RSS,4,1,3,2.0,1.0,1.0,6,2,6,7
3676,5_VID_20240313_171155028__f002156__t019.jpg,1468.671631,354.8680725,1609.645508,509.31604,0.451114804,2488.403433,RSS,8,5,10,2.0,1.0,1.0,10,6,11,12
3677,5_VID_20240313_171155028__f002170__t015.jpg,1028.036499,274.2417603,1201.409424,541.7060547,0.872590005,2431.013311,RSS,4,2,4,2.0,1.0,1.0,6,3,6,7
3678,5_VID_20240313_171155028__f002201__t017.jpg,868.5336304,256.312561,991.8710327,555.7103271,0.81146574,2404.962139,RSS,4,2,4,2.0,1.0,1.0,6,3,6,7
3679,5_VID_20240313_171155028__f002244__t022.jpg,1462.697266,326.7597046,1620.474243,496.9195557,0.802337408,2250.066982,RSS,6,5,8,2.0,1.0,1.0,8,6,10,11
3681,5_VID_20240313_171155028__f002334__t022.jpg,1438.910889,359.0750427,1569.830444,479.0259399,0.581684172,2113.7345,RSS,8,5,10,2.0,1.0,1.0,10,6,11,12
3683,5_VID_20240313_171155028__f002408__t022.jpg,1456.548828,289.8823853,1617.586426,501.7826843,0.832187057,2236.346278,RSS,6,4,7,2.0,1.0,1.0,8,5,10,11
3684,5_VID_20240313_171155028__f002424__t022.jpg,1460.260986,296.5174561,1620.72644,500.7352905,0.795624316,2233.817282,RSS,6,4,7,2.0,1.0,1.0,8,5,10,11
3686,5_VID_20240313_172122059__f000079__t002.jpg,423.8634033,467.1745605,556.2786865,614.0018311,0.818994939,3010.829398,RCS,6,4,7,1.0,1.0,2.0,7,6,9,10
3687,5_VID_20240313_172122059__f000102__t001.jpg,169.6363373,367.6525879,253.0125732,557.2391357,0.722009718,2939.106465,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3688,5_VID_20240313_172122059__f000139__t002.jpg,431.0148621,366.7137146,520.3483276,601.49646,0.66503334,2912.374405,RCS,2,2,2,1.0,1.0,2.0,3,4,3,4
3689,5_VID_20240313_172122059__f000169__t002.jpg,449.2842102,366.1601868,526.3185425,603.3007813,0.747725129,2874.942038,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3690,5_VID_20240313_172122059__f000171__t004.jpg,463.0029602,641.4160767,579.045166,879.6937866,0.532332063,2874.350501,RCS,5,4,5,1.0,1.0,2.0,6,6,8,9
3691,5_VID_20240313_172122059__f000179__t001.jpg,179.906662,356.794342,251.3109131,538.9070435,0.682403684,2794.943044,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3692,5_VID_20240313_172122059__f000181__t004.jpg,448.1601868,644.5704956,568.7180176,874.4533691,0.50707829,2888.263319,RCS,6,4,7,1.0,1.0,2.0,7,6,9,10
3693,5_VID_20240313_172122059__f000192__t001.jpg,177.6381073,349.6019592,249.5443115,529.1157837,0.745326936,2818.515613,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3695,5_VID_20240313_172122059__f000259__t002.jpg,600.3942261,385.2610474,751.5306396,611.4614258,0.569719434,2942.238196,RCS,6,1,6,1.0,1.0,2.0,7,3,7,8
3698,5_VID_20240313_172122059__f000319__t002.jpg,868.6279907,348.7950439,973.8374634,598.0612793,0.782975733,3133.607232,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3700,5_VID_20240313_172122059__f000349__t002.jpg,955.2357788,327.107666,1059.356812,582.2938232,0.587466359,3345.048083,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3701,5_VID_20240313_172122059__f000351__t004.jpg,502.3197632,570.512146,628.5130615,854.7096558,0.685763836,3333.891573,RCS,3,2,3,1.0,1.0,2.0,4,4,4,5
3702,5_VID_20240313_172122059__f000359__t001.jpg,119.7569351,312.9475403,181.1879883,489.0201721,0.631659627,3354.521013,RCS,5,2,4,1.0,1.0,2.0,6,4,7,8
3703,5_VID_20240313_172122059__f000361__t004.jpg,497.306366,564.2810059,625.8688965,850.6538086,0.773554683,3347.621205,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3704,5_VID_20240313_172122059__f000363__t005.jpg,675.3945923,400.4064941,755.0836792,598.302063,0.798970282,3351.447432,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3707,5_VID_20240313_172122059__f000421__t005.jpg,768.8092651,384.2254333,848.3433838,591.5267944,0.779795051,3210.480388,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3708,5_VID_20240313_172122059__f000441__t004.jpg,532.0559692,529.1964111,640.6842041,863.8099365,0.7425313,3392.463334,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3709,5_VID_20240313_172122059__f000511__t005.jpg,896.9025269,348.7380981,984.8187256,592.3226929,0.744098425,3361.050329,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3710,5_VID_20240313_172122059__f000531__t004.jpg,550.4647827,524.2283325,667.6307373,838.0686035,0.791776717,3349.067625,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3711,5_VID_20240313_172122059__f000539__t001.jpg,63.18754196,311.3314819,148.2468414,470.7388,0.817760468,3313.195582,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3712,5_VID_20240313_172122059__f000541__t004.jpg,535.324585,521.0410156,662.7866821,836.961853,0.676003158,3362.02199,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3713,5_VID_20240313_172122059__f000543__t005.jpg,939.479126,333.3089294,1065.88855,588.8074341,0.757487833,3335.929077,RCS,3,1,2,1.0,1.0,2.0,4,3,4,5
3714,5_VID_20240313_172122059__f000601__t005.jpg,936.9277344,331.5734253,1022.964111,588.7780151,0.717844665,3529.206225,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3716,5_VID_20240313_172122059__f000691__t005.jpg,947.5858765,347.7110596,1047.03772,607.1917725,0.702661157,3466.434366,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3717,5_VID_20240313_172122059__f000719__t001.jpg,151.2237091,356.7408447,225.5883484,498.1190796,0.717042983,3361.315022,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3719,5_VID_20240313_172122059__f000723__t005.jpg,961.6049805,365.3373718,1065.36853,624.2296753,0.598200202,3258.420762,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3720,5_VID_20240313_172122059__f000791__t005.jpg,960.2754517,375.2379456,1009.153259,503.182373,0.458579212,3281.184907,RCS,4,2,4,1.0,1.0,2.0,5,4,5,6
3721,5_VID_20240313_172122059__f000819__t007.jpg,892.7866211,387.559021,978.6407471,621.7902222,0.531457901,3416.744692,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3723,5_VID_20240313_172122059__f000908__t007.jpg,757.8815918,424.3186646,849.8242798,653.6911621,0.785446465,3172.251866,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3724,5_VID_20240313_172122059__f000924__t007.jpg,765.6340942,419.4753723,847.9124756,639.7492676,0.842601418,3395.993713,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3725,5_VID_20240313_172122059__f000998__t007.jpg,728.4560547,469.2595825,800.8984375,647.312439,0.770820558,3215.310677,RCS,5,2,4,1.0,1.0,2.0,6,4,7,8
3727,5_VID_20240313_172122059__f001089__t012.jpg,995.9038696,562.3672485,1080.0,727.1099854,0.696796656,3163.756134,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3729,5_VID_20240313_172122059__f001134__t011.jpg,631.9824829,655.9668579,739.2321777,975.2651367,0.671179771,3204.555747,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3730,5_VID_20240313_172122059__f001139__t011.jpg,635.0919189,657.864624,737.7261353,968.6834106,0.622890353,3070.148768,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3733,5_VID_20240313_172122059__f001229__t011.jpg,744.8646851,725.4882202,870.6663818,1038.953125,0.627106488,2994.538258,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3734,5_VID_20240313_172122059__f001269__t012.jpg,993.831543,530.1675415,1066.506226,759.9333496,0.737137198,3073.129994,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3735,5_VID_20240313_172122059__f001314__t011.jpg,738.7828369,691.2749023,854.0206909,1042.383667,0.657501817,3136.507154,RCS,5,2,4,1.0,1.0,2.0,6,4,7,8
3736,5_VID_20240313_172122059__f001319__t011.jpg,742.5206909,705.4838867,850.9500122,1045.290527,0.70234555,3276.631049,RCS,5,4,5,1.0,1.0,2.0,6,6,8,9
3738,5_VID_20240313_172122059__f001370__t012.jpg,1014.940491,523.2963867,1075.733398,749.8099365,0.667542338,3289.389707,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3739,5_VID_20240313_172122059__f001410__t011.jpg,724.5878296,791.5822754,859.2896118,1046.621704,0.671803713,3108.193464,RCS,7,4,8,1.0,1.0,2.0,8,6,10,11
3740,5_VID_20240313_172122059__f001449__t012.jpg,993.6660767,505.3753357,1056.600586,739.2561035,0.612414718,3283.705749,RCS,5,2,4,1.0,1.0,2.0,6,4,7,8
3741,5_VID_20240313_172122059__f001494__t011.jpg,714.5883179,694.2700195,849.7267456,1014.463013,0.82197088,3287.400162,RCS,4,2,4,1.0,1.0,2.0,5,4,5,6
3742,5_VID_20240313_172122059__f001507__t018.jpg,446.986145,591.5391235,515.6237793,686.4196167,0.641934931,3164.039589,RCS,7,1,7,1.0,1.0,2.0,8,3,8,9
3743,5_VID_20240313_172122059__f001546__t018.jpg,402.2794189,576.894165,469.9968872,684.2958374,0.678192079,3156.086291,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3744,5_VID_20240313_172122059__f001550__t012.jpg,976.312439,489.1861267,1067.393311,729.854187,0.728200138,3134.964409,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3746,5_VID_20240313_172122059__f001674__t011.jpg,613.8978882,728.4986572,736.3453369,1006.191284,0.765808463,2963.562713,RCS,7,5,9,1.0,1.0,2.0,8,7,10,11
3747,5_VID_20240313_172122059__f001687__t018.jpg,249.5802002,501.1655273,344.5954895,662.2420044,0.773976624,2947.513807,RCS,3,4,3,1.0,1.0,2.0,4,6,6,7
3748,5_VID_20240313_172122059__f001702__t018.jpg,258.7805176,509.5414734,335.9761353,663.3237305,0.728953958,2900.310095,RCS,3,1,2,1.0,1.0,2.0,4,3,4,5
3750,5_VID_20240313_172122059__f001730__t012.jpg,911.5964355,468.3502808,1020.401672,718.5728149,0.801605463,3019.265386,RCS,3,1,2,1.0,1.0,2.0,4,3,4,5
3752,5_VID_20240313_172122059__f001792__t018.jpg,273.0715332,489.4433289,328.4849548,647.4650269,0.769174278,2892.581475,RCS,3,1,2,1.0,1.0,2.0,4,3,4,5
3753,5_VID_20240313_172122059__f001801__t012.jpg,1013.681519,452.2921448,1080.0,699.75177,0.407766074,3021.14278,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3754,5_VID_20240313_172122059__f001832__t019.jpg,549.6201782,540.9313965,625.3398438,702.192749,0.773304939,2966.444199,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
3755,5_VID_20240313_172122059__f001854__t011.jpg,586.6350098,680.4401855,722.9915161,979.4541626,0.813721538,2861.694782,RCS,5,4,5,1.0,1.0,2.0,6,6,8,9
3756,5_VID_20240313_172122059__f001867__t018.jpg,183.6800842,478.166687,244.7260895,627.682373,0.789699018,2742.714391,RCS,4,2,4,1.0,1.0,2.0,5,4,5,6
3757,5_VID_20240313_172122059__f001882__t018.jpg,163.9411469,473.4710388,222.5650635,625.354126,0.752555728,2806.200085,RCS,4,2,4,1.0,1.0,2.0,5,4,5,6
3758,5_VID_20240313_172122059__f001906__t019.jpg,510.5651245,524.8205566,580.6712646,696.913147,0.701654255,2587.537123,RCS,5,1,4,1.0,1.0,2.0,6,3,6,7
3759,5_VID_20240313_172122059__f001922__t019.jpg,503.6050415,529.397583,583.7345581,708.3709106,0.802167058,2582.767699,RCS,4,1,3,1.0,1.0,2.0,5,3,4,5
